student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,class_attendance_percent,assignment_completion_percent,mental_health_status,final_exam_score,digital_distraction_time
8906,25,Male,3.34,4.05,0.46,1.44,2.94,7.03,97.14,86.32,Poor,69.55,8.89
8907,21,Female,3.88,4.79,6.72,1.07,4.23,10.0,87.02,95.99,Average,89.75,16.81
8908,19,Female,8.66,0.29,5.9,0.0,2.21,6.33,76.22,92.99,Average,100.0,8.399999999999999
8909,20,Male,3.53,3.56,2.87,2.7,0.48,7.83,92.96,89.92,Good,89.61,9.610000000000001
8910,20,Female,3.86,3.96,6.02,1.5,1.88,8.34,82.62,69.15,Good,84.95,13.36
8911,25,Female,3.13,4.33,6.07,4.62,2.92,10.0,79.74,100.0,Average,66.99,17.94
8912,23,Female,6.24,6.77,4.93,0.79,3.29,6.1,74.73,54.06,Poor,82.14,15.78
8913,17,Female,4.82,3.35,4.63,3.95,0.85,7.42,73.29,61.12,Average,66.74,12.78
8914,23,Male,1.8,7.14,5.63,3.74,2.64,8.56,82.68,100.0,Good,54.73,19.150000000000002
8915,19,Female,2.75,6.13,3.82,0.0,3.22,9.34,81.7,92.75,Poor,53.51,13.17
8916,23,Male,6.9,6.09,0.0,2.29,3.3,7.74,89.28,38.32,Good,95.55,11.68
8917,22,Female,10.43,2.43,1.89,5.01,3.12,5.63,84.94,73.61,Average,100.0,12.45
8918,22,Male,7.64,5.45,3.39,0.05,0.0,5.45,100.0,81.01,Average,100.0,8.89
8919,17,Male,3.13,9.01,2.74,1.91,3.3,4.15,74.16,78.57,Average,76.39,16.96
8920,17,Female,5.54,7.13,6.43,3.64,2.29,7.2,76.22,68.82,Good,89.77,19.49
8921,19,Male,5.09,7.43,4.57,1.14,2.94,8.49,85.98,73.61,Average,69.06,16.08
8922,22,Female,2.73,8.33,1.87,3.35,3.06,8.43,77.28,73.51,Good,48.93,16.61
8923,23,Female,6.9,8.53,4.44,0.43,3.98,10.0,100.0,74.37,Good,91.48,17.38
8924,18,Male,6.43,7.89,3.57,0.0,2.24,5.52,64.75,100.0,Average,100.0,13.7
8925,24,Female,4.59,9.32,0.49,3.45,1.38,5.7,74.1,64.89,Average,67.84,14.64
8926,24,Female,3.93,4.5,2.49,2.21,3.46,6.65,69.88,76.55,Average,57.51,12.66
8927,23,Female,4.58,5.54,4.69,4.29,1.35,7.01,66.42,87.26,Average,86.52,15.870000000000001
8928,24,Female,0.5,3.83,5.08,4.97,0.0,4.62,93.39,96.48,Average,45.03,13.88
8929,21,Male,0.85,3.12,2.7,1.31,1.07,9.91,92.65,83.35,Good,65.51,8.2
8930,20,Female,2.06,3.69,4.77,0.0,1.2,4.94,73.34,64.05,Poor,34.52,9.66
8931,17,Female,5.73,7.36,3.83,2.81,2.32,7.07,62.5,78.32,Poor,73.71,16.32
8932,25,Female,3.55,4.51,5.39,3.13,2.1,8.71,96.86,76.55,Average,67.49,15.129999999999999
8933,23,Female,8.46,6.25,5.23,1.55,0.89,6.64,92.79,90.07,Good,100.0,13.92
8934,22,Female,4.43,6.03,4.45,1.5,0.98,7.51,81.57,80.78,Average,66.39,12.96
8935,22,Male,5.35,1.37,6.23,0.48,1.32,5.75,88.01,97.47,Good,100.0,9.400000000000002
8936,17,Male,3.12,5.96,3.9,2.72,1.5,5.48,83.36,100.0,Good,86.61,14.080000000000002
8937,24,Female,4.96,0.0,3.71,0.49,0.43,6.14,74.91,93.11,Good,78.3,4.63
8938,19,Female,4.32,8.47,3.91,1.48,3.17,8.3,100.0,72.75,Average,100.0,17.03
8939,24,Male,6.4,2.88,5.16,1.22,1.41,10.0,74.64,74.84,Average,73.52,10.67
8940,17,Male,6.43,0.0,5.89,4.31,0.0,6.89,68.13,57.68,Good,97.5,10.2
8941,20,Female,4.02,5.05,3.59,1.0,0.78,6.34,83.0,71.05,Good,59.4,10.42
8942,17,Male,3.85,3.09,4.59,2.12,2.21,6.25,88.29,83.05,Good,100.0,12.01
8943,25,Male,4.32,8.18,3.81,0.0,0.0,7.03,72.73,60.63,Average,76.31,11.99
8944,18,Male,5.95,4.31,1.8,0.73,4.65,6.48,76.04,87.77,Good,96.51,11.49
8945,21,Male,2.25,3.98,0.2,3.36,2.55,9.08,91.85,40.54,Poor,51.57,10.09
8946,23,Female,6.47,6.5,3.19,2.55,2.47,6.09,93.23,78.63,Average,91.22,14.71
8947,23,Male,3.37,4.33,2.46,3.65,2.93,6.51,77.46,67.47,Poor,87.29,13.37
8948,23,Female,4.68,1.42,4.81,2.23,3.86,7.76,80.56,77.3,Good,100.0,12.319999999999999
8949,25,Male,6.14,7.81,5.23,1.56,2.09,8.14,66.68,100.0,Good,88.09,16.69
8950,21,Female,7.92,3.39,1.56,1.63,0.45,8.04,96.41,80.02,Average,100.0,7.03
8951,25,Female,2.15,7.89,0.88,1.15,2.38,3.99,66.3,67.43,Average,15.01,12.3
8952,21,Male,6.17,9.78,3.89,3.44,0.26,5.66,87.92,67.34,Average,99.74,17.369999999999997
8953,17,Female,0.0,5.64,3.12,1.05,4.0,5.29,84.57,55.79,Average,70.66,13.809999999999999
8954,19,Male,6.5,7.43,3.24,0.0,1.02,5.88,73.65,61.34,Good,100.0,11.69
8955,23,Male,5.62,6.46,2.96,0.49,2.12,7.12,77.05,84.84,Poor,89.75,12.030000000000001
8956,23,Male,3.15,7.85,4.41,3.31,1.59,7.7,88.66,66.45,Average,78.08,17.16
8957,20,Male,6.19,3.63,4.82,1.64,2.4,7.2,74.44,57.51,Average,68.89,12.489999999999998
8958,23,Male,5.32,7.71,6.38,2.47,2.02,7.2,76.38,86.62,Average,96.74,18.58
8959,20,Female,3.23,6.36,1.34,0.88,3.12,4.81,94.87,59.78,Good,48.15,11.7
8960,21,Female,2.15,10.17,4.96,1.86,3.16,7.83,100.0,53.65,Good,61.13,20.15
8961,23,Male,1.63,8.56,3.63,0.37,1.59,8.03,78.51,87.47,Average,64.68,14.15
8962,20,Female,4.86,2.24,0.61,3.32,1.44,4.42,82.45,91.29,Average,62.78,7.609999999999999
8963,20,Female,2.78,10.09,6.15,2.02,2.12,8.56,98.76,98.45,Good,83.85,20.38
8964,25,Female,0.0,5.52,1.7,2.43,1.75,6.25,75.61,52.25,Good,58.06,11.399999999999999
8965,25,Male,2.77,3.74,3.53,5.87,2.09,5.19,84.65,50.7,Good,65.09,15.23
8966,18,Male,6.44,8.43,3.38,2.24,0.64,7.77,80.62,85.42,Average,98.72,14.69
8967,25,Female,8.6,2.38,3.08,1.94,3.46,8.55,85.52,95.25,Average,100.0,10.86
8968,20,Female,1.23,3.94,4.77,4.36,2.28,6.14,81.74,72.58,Average,46.74,15.349999999999998
8969,20,Male,3.91,4.12,2.4,1.41,2.51,6.53,70.88,89.5,Average,73.54,10.44
8970,19,Male,2.02,7.97,4.75,1.98,1.76,8.14,75.24,55.13,Average,50.91,16.46
8971,20,Male,4.23,2.94,1.73,3.59,2.6,5.55,97.27,100.0,Good,100.0,10.86
8972,25,Female,4.17,6.19,8.13,4.53,0.59,7.34,88.33,61.04,Good,86.64,19.44
8973,18,Male,3.84,6.56,2.95,0.0,2.23,7.62,85.22,91.1,Poor,81.86,11.739999999999998
8974,19,Male,6.64,7.7,5.5,0.5,0.58,6.1,76.05,55.15,Poor,76.62,14.280000000000001
8975,18,Female,5.99,5.02,1.79,0.0,4.76,4.76,91.23,49.2,Average,55.21,11.57
8976,21,Male,7.6,5.39,4.59,3.84,2.17,5.73,84.54,79.29,Average,95.13,15.989999999999998
8977,20,Female,7.52,4.74,2.24,0.98,2.29,6.78,100.0,82.2,Poor,100.0,10.25
8978,19,Female,3.5,5.87,6.88,1.11,1.66,8.3,87.46,77.02,Average,79.62,15.52
8979,25,Male,4.36,8.05,3.32,3.87,1.69,6.4,95.37,65.92,Poor,66.06,16.93
8980,18,Female,3.31,7.38,2.87,3.1,3.61,5.87,97.86,94.01,Good,77.51,16.96
8981,24,Female,5.13,6.49,6.16,0.0,0.0,6.0,69.37,79.18,Average,100.0,12.65
8982,17,Male,2.35,3.49,6.17,1.34,0.0,5.46,83.95,72.72,Average,62.77,11.0
8983,18,Male,6.44,8.74,3.17,0.79,0.36,8.63,95.22,58.63,Good,100.0,13.06
8984,18,Male,5.58,4.75,3.54,3.32,1.27,6.49,69.6,94.27,Average,100.0,12.879999999999999
8985,23,Male,2.32,3.5,0.71,2.07,2.49,5.3,93.89,86.13,Average,81.69,8.77
8986,20,Female,2.52,6.15,2.19,3.1,4.11,5.38,90.59,86.51,Average,99.53,15.55
8987,17,Male,0.06,9.69,2.11,0.0,0.67,5.64,91.01,82.82,Good,77.43,12.469999999999999
8988,22,Female,4.85,6.38,6.23,5.85,3.15,6.36,88.47,78.08,Average,84.04,21.61
8989,23,Male,6.92,8.99,3.6,6.85,1.52,5.01,90.06,43.6,Good,71.05,20.96
8990,19,Male,2.94,5.7,6.88,0.0,1.69,8.11,73.55,77.6,Good,100.0,14.27
8991,19,Male,1.58,6.88,4.38,4.91,3.42,8.6,82.63,63.27,Poor,32.13,19.59
8992,22,Male,3.67,3.1,3.35,1.54,1.03,8.59,62.71,85.8,Good,78.3,9.020000000000001
8993,20,Female,3.4,3.61,2.74,3.33,2.13,7.15,84.21,74.61,Average,100.0,11.809999999999999
8994,24,Male,2.03,4.91,1.62,1.7,1.24,4.4,93.61,32.73,Good,50.55,9.47
8995,17,Female,1.28,5.68,4.97,0.49,2.65,7.66,87.2,60.67,Average,63.73,13.79
8996,18,Male,6.41,3.06,2.88,4.28,4.69,9.35,79.93,96.7,Poor,86.75,14.910000000000002
8997,19,Female,4.2,2.97,2.32,1.16,2.08,6.98,95.59,87.43,Good,100.0,8.53
8998,17,Female,5.93,8.52,2.76,0.93,3.11,6.3,79.26,64.11,Average,87.82,15.32
8999,25,Male,0.0,4.5,5.41,1.43,2.26,5.76,81.84,80.3,Average,57.11,13.6
9000,21,Male,6.15,3.93,0.66,0.43,1.67,6.65,100.0,42.63,Good,90.5,6.6899999999999995
9001,18,Male,7.2,9.33,0.22,1.88,1.91,6.84,81.48,90.21,Poor,88.66,13.34
9002,25,Male,0.8,7.29,6.78,1.66,1.49,7.68,79.82,100.0,Good,76.12,17.22
9003,19,Male,1.81,6.7,2.77,1.3,3.07,7.04,100.0,94.12,Average,76.61,13.84
9004,17,Female,2.99,6.55,3.96,2.5,1.69,5.35,95.34,97.97,Average,64.19,14.7
9005,25,Male,4.32,6.23,1.87,1.94,2.08,7.64,82.96,70.16,Average,96.6,12.120000000000001
9006,19,Female,8.13,13.02,3.01,1.98,0.0,7.54,98.78,92.5,Average,96.07,18.009999999999998
9007,20,Female,5.14,4.19,4.26,1.17,2.54,7.26,74.56,100.0,Poor,89.45,12.16
9008,22,Male,5.02,2.58,3.94,2.63,1.94,9.05,95.73,74.65,Good,75.29,11.09
9009,23,Female,4.07,4.15,5.06,3.29,0.0,7.79,88.26,73.73,Poor,96.28,12.5
9010,19,Female,1.78,6.43,0.85,2.58,0.28,4.73,92.44,53.58,Good,48.5,10.14
9011,19,Male,1.95,1.89,3.61,1.79,2.9,6.35,81.34,86.37,Good,85.77,10.190000000000001
9012,19,Male,6.83,1.84,1.96,2.97,0.85,8.05,86.62,91.21,Average,100.0,7.619999999999999
9013,24,Female,4.42,3.35,2.62,0.81,0.19,6.67,95.91,85.64,Good,100.0,6.970000000000001
9014,19,Female,6.06,6.26,4.45,5.27,0.38,7.07,90.36,51.59,Good,77.98,16.36
9015,21,Male,1.51,4.23,2.67,3.25,1.65,6.86,72.1,75.05,Average,48.89,11.8
9016,17,Female,6.02,4.83,3.14,1.89,0.99,6.98,90.58,64.82,Average,93.6,10.850000000000001
9017,23,Male,3.87,9.2,1.98,2.98,2.66,7.33,54.6,88.46,Average,63.19,16.82
9018,21,Male,6.05,5.43,1.96,0.79,3.54,5.54,99.23,75.59,Good,96.3,11.719999999999999
9019,20,Male,4.91,0.26,2.05,1.17,2.27,6.86,92.88,46.63,Average,76.37,5.75
9020,17,Male,4.63,8.18,2.64,0.37,1.38,7.14,62.81,67.97,Average,70.94,12.57
9021,24,Male,2.98,4.36,0.84,2.76,0.0,5.4,91.1,86.63,Poor,68.19,7.96
9022,21,Male,7.16,4.94,1.13,2.48,0.34,6.16,100.0,91.44,Poor,100.0,8.89
9023,17,Female,4.22,0.89,3.37,0.0,2.15,7.29,88.03,89.36,Good,99.27,6.409999999999999
9024,17,Female,4.94,5.71,5.1,3.76,0.46,6.75,72.84,65.38,Good,57.92,15.030000000000001
9025,20,Female,6.36,3.65,3.47,0.58,0.23,6.67,83.0,70.18,Average,91.4,7.93
9026,23,Male,9.31,5.49,5.71,0.66,2.44,6.72,83.6,64.75,Average,100.0,14.3
9027,20,Male,4.62,5.97,1.34,0.27,1.02,8.98,86.28,95.73,Average,80.44,8.6
9028,22,Female,4.89,4.91,1.44,1.29,1.07,8.55,75.31,72.7,Good,67.77,8.71
9029,19,Male,7.17,8.04,0.0,1.73,1.9,6.9,53.16,87.3,Poor,76.36,11.669999999999998
9030,25,Female,2.25,5.18,3.93,0.15,3.18,8.47,83.34,67.47,Good,88.7,12.44
9031,25,Female,2.76,4.8,3.92,1.71,0.67,8.34,79.28,99.13,Average,78.16,11.1
9032,18,Male,3.57,10.74,5.2,0.0,0.74,6.75,91.93,64.29,Average,80.58,16.68
9033,25,Female,6.54,0.26,4.55,0.8,2.46,6.23,87.0,75.99,Good,100.0,8.07
9034,17,Female,8.16,5.38,3.99,0.5,2.58,6.33,70.41,80.11,Good,98.73,12.45
9035,24,Female,5.88,3.96,2.33,0.49,1.51,8.09,69.08,95.57,Poor,100.0,8.29
9036,19,Male,5.0,8.11,3.46,4.29,0.0,9.47,81.52,53.59,Average,81.06,15.86
9037,22,Male,4.62,5.74,4.26,2.17,3.67,9.24,74.93,84.09,Poor,59.49,15.84
9038,25,Female,7.6,4.78,4.52,4.63,0.16,8.2,73.87,63.1,Good,79.67,14.09
9039,23,Female,3.48,3.81,1.81,4.11,1.81,5.41,76.24,67.36,Average,58.25,11.540000000000001
9040,23,Female,4.05,3.54,5.3,4.18,0.17,8.76,94.0,87.32,Average,86.8,13.190000000000001
9041,22,Male,3.5,8.56,3.43,2.24,3.02,5.75,81.21,80.47,Average,85.52,17.25
9042,19,Male,3.2,4.82,2.73,5.9,1.7,6.75,78.96,83.08,Average,54.3,15.15
9043,24,Male,3.55,3.24,4.98,3.5,1.36,9.26,71.9,85.04,Good,75.64,13.08
9044,19,Female,7.46,0.54,2.2,1.52,1.26,7.96,91.6,100.0,Average,100.0,5.5200000000000005
9045,22,Male,5.48,0.11,1.44,2.18,2.41,8.11,71.17,66.43,Poor,83.96,6.140000000000001
9046,23,Male,8.84,10.62,3.86,2.56,0.0,8.02,76.45,66.13,Average,100.0,17.04
9047,17,Female,2.74,6.04,4.46,4.21,2.05,9.33,75.97,70.6,Good,55.39,16.759999999999998
9048,24,Female,3.67,5.12,4.6,1.3,0.62,8.16,100.0,90.01,Average,81.15,11.64
9049,22,Male,4.02,5.76,0.0,0.08,1.92,8.96,83.89,92.98,Average,95.79,7.76
9050,17,Female,6.53,8.12,2.53,4.36,1.26,8.64,94.61,59.39,Average,100.0,16.27
9051,22,Female,6.09,5.48,4.46,3.44,2.24,5.8,83.02,68.7,Good,94.77,15.620000000000001
9052,22,Male,3.36,3.81,1.06,2.57,1.12,6.97,79.27,94.69,Good,80.39,8.56
9053,25,Male,4.69,8.64,4.35,0.0,2.99,6.35,68.33,89.79,Average,100.0,15.98
9054,22,Male,6.38,4.01,1.41,3.62,1.99,6.18,85.52,61.78,Average,100.0,11.030000000000001
9055,22,Female,4.46,8.73,6.01,4.71,3.0,6.92,96.56,100.0,Poor,62.49,22.45
9056,22,Male,6.4,8.57,3.31,0.0,3.15,5.61,92.06,72.21,Good,96.97,15.030000000000001
9057,17,Female,2.78,4.63,0.0,3.18,1.45,6.21,71.11,61.33,Average,28.64,9.26
9058,22,Female,3.62,9.07,5.07,4.47,0.0,6.98,83.81,92.38,Good,82.76,18.61
9059,23,Female,3.34,8.05,2.58,0.0,0.65,6.9,65.65,68.15,Poor,66.17,11.280000000000001
9060,18,Male,2.98,8.62,2.74,1.79,3.49,8.5,100.0,68.46,Good,47.57,16.64
9061,22,Female,2.83,5.77,0.38,1.99,2.6,6.8,100.0,73.24,Good,80.37,10.74
9062,19,Male,4.73,4.71,1.12,2.51,0.02,6.21,79.61,83.64,Poor,72.56,8.36
9063,17,Male,1.79,2.21,3.32,0.07,2.86,7.07,98.25,88.5,Good,95.82,8.46
9064,18,Male,4.25,4.72,1.58,0.0,2.0,5.74,84.8,76.64,Average,68.73,8.3
9065,20,Male,4.91,4.35,2.92,1.7,1.53,5.66,90.19,100.0,Poor,92.07,10.5
9066,17,Female,4.63,3.06,3.63,1.19,2.82,6.3,89.75,64.41,Average,100.0,10.700000000000001
9067,17,Male,3.2,5.97,3.49,3.93,0.11,8.52,84.54,54.7,Average,44.96,13.5
9068,24,Female,2.41,6.79,4.53,0.0,0.25,6.08,100.0,88.56,Average,65.5,11.57
9069,22,Female,4.35,1.94,2.4,0.11,1.55,7.66,100.0,84.55,Average,100.0,6.0
9070,20,Male,2.46,6.64,5.57,2.26,2.04,9.43,78.28,73.69,Good,58.61,16.51
9071,18,Female,7.12,4.58,0.98,1.59,1.52,9.19,85.21,64.15,Average,73.35,8.67
9072,24,Male,6.92,4.81,0.36,0.0,1.78,6.0,88.43,85.3,Average,100.0,6.949999999999999
9073,21,Male,3.38,7.51,0.93,1.6,1.41,5.92,63.81,79.68,Good,79.86,11.45
9074,19,Female,3.93,4.48,0.5,2.58,1.53,7.49,92.85,58.87,Average,57.54,9.09
9075,19,Female,6.12,4.83,2.29,3.37,0.66,7.43,93.46,92.48,Average,100.0,11.15
9076,20,Male,4.6,6.14,3.48,3.14,0.0,7.59,92.01,96.18,Poor,90.78,12.76
9077,17,Male,1.83,8.12,2.89,2.62,0.97,5.28,74.07,77.38,Good,36.27,14.599999999999998
9078,18,Male,8.31,2.68,2.82,2.83,1.81,5.98,78.51,71.43,Good,100.0,10.14
9079,24,Female,6.42,2.45,3.59,0.84,0.75,7.57,87.6,57.49,Average,94.65,7.63
9080,23,Male,8.39,6.84,2.51,1.97,3.46,5.22,73.52,79.39,Average,100.0,14.78
9081,22,Female,6.19,6.51,4.85,2.89,1.85,6.57,66.49,71.77,Average,85.68,16.1
9082,20,Male,5.06,6.65,2.09,0.95,2.51,7.33,76.35,71.17,Average,73.11,12.2
9083,23,Male,3.58,7.07,3.89,0.0,2.28,6.74,86.45,79.52,Average,82.7,13.24
9084,18,Male,7.16,5.32,3.0,0.0,2.86,8.9,83.85,64.49,Average,88.3,11.18
9085,17,Male,6.72,7.43,3.94,2.89,2.34,8.21,76.09,91.47,Good,89.44,16.6
9086,18,Female,3.76,8.33,5.32,2.57,2.15,8.79,89.43,55.66,Poor,66.13,18.37
9087,25,Female,4.73,4.28,4.39,3.41,2.32,8.22,92.28,64.57,Average,81.59,14.399999999999999
9088,20,Female,3.35,5.9,3.77,3.3,0.0,7.12,70.77,70.36,Average,79.05,12.97
9089,18,Male,1.6,0.86,0.01,1.63,1.66,6.98,78.58,79.56,Poor,40.04,4.16
9090,19,Male,5.98,6.97,2.55,3.09,2.7,8.8,93.07,63.11,Average,83.18,15.309999999999999
9091,23,Female,0.99,4.17,4.35,1.53,1.46,8.08,100.0,55.32,Poor,48.07,11.51
9092,23,Female,5.74,5.15,4.29,0.83,2.14,6.92,89.69,90.48,Average,92.49,12.41
9093,25,Female,2.65,6.9,3.88,2.06,1.71,7.26,82.77,41.47,Good,43.06,14.55
9094,22,Female,4.48,6.01,3.78,5.31,2.62,5.17,98.5,82.35,Good,81.86,17.72
9095,19,Male,6.14,8.37,5.1,1.07,3.45,6.88,83.51,65.21,Poor,76.45,17.990000000000002
9096,23,Female,5.17,2.05,3.42,2.68,3.31,6.47,77.89,93.65,Good,85.54,11.46
9097,20,Female,1.82,8.89,5.68,2.18,2.36,7.56,86.19,65.69,Average,43.85,19.11
9098,19,Female,3.75,8.22,4.62,2.5,0.04,6.28,95.73,80.61,Average,82.57,15.38
9099,25,Female,7.84,5.9,5.29,2.73,3.79,10.0,90.98,81.44,Average,100.0,17.71
9100,21,Male,2.67,5.39,3.47,3.6,3.45,6.82,88.08,61.95,Average,66.13,15.91
9101,25,Female,2.16,3.36,4.65,0.0,1.54,7.59,82.61,87.54,Good,100.0,9.55
9102,23,Male,4.68,7.23,3.6,6.07,2.2,9.26,94.93,91.86,Average,98.57,19.1
9103,25,Male,7.22,10.28,5.45,2.46,2.23,7.35,72.9,64.81,Average,72.24,20.42
9104,19,Female,7.2,4.08,5.67,0.9,2.2,7.3,100.0,74.98,Average,95.58,12.85
9105,24,Female,3.59,3.94,3.0,2.91,0.97,9.47,81.69,82.95,Poor,75.03,10.82
9106,19,Male,3.42,5.41,2.88,2.97,1.31,8.14,44.96,72.8,Good,67.89,12.57
9107,22,Female,2.09,2.3,0.87,2.44,1.31,6.02,68.32,39.83,Average,65.46,6.92
9108,17,Female,4.64,6.26,3.44,1.99,0.88,7.3,83.7,73.71,Good,85.52,12.57
9109,19,Female,6.1,6.29,5.39,0.0,2.03,5.54,97.15,93.47,Poor,84.27,13.71
9110,20,Male,5.3,5.58,1.9,3.23,2.07,5.01,93.77,100.0,Good,98.29,12.78
9111,25,Male,0.0,3.22,0.49,0.84,3.92,7.66,82.74,92.52,Poor,59.07,8.47
9112,19,Female,4.16,5.62,1.78,0.0,0.0,7.02,72.9,81.43,Average,89.25,7.4
9113,19,Female,4.51,6.88,2.43,0.78,0.67,3.7,85.91,83.38,Average,78.25,10.76
9114,17,Female,5.64,6.15,0.14,0.91,1.86,9.23,71.99,76.16,Good,78.18,9.06
9115,20,Female,6.53,7.36,5.55,2.33,1.98,6.43,90.23,80.14,Poor,100.0,17.22
9116,20,Male,5.26,5.97,4.16,3.83,2.47,6.32,72.77,85.42,Good,76.26,16.43
9117,23,Male,3.87,4.22,2.51,0.71,3.26,9.26,96.34,68.86,Poor,71.88,10.7
9118,21,Female,2.55,6.57,6.71,2.55,3.78,4.24,100.0,100.0,Average,40.2,19.61
9119,22,Male,2.99,4.81,5.76,0.58,1.5,6.55,89.61,68.36,Good,79.7,12.649999999999999
9120,25,Male,1.69,3.98,3.77,2.84,0.0,9.08,58.19,73.13,Average,49.76,10.59
9121,21,Male,7.63,8.44,4.38,2.15,0.0,8.74,71.53,79.75,Average,98.8,14.969999999999999
9122,25,Female,1.68,1.64,3.57,4.28,1.84,5.42,84.63,68.38,Good,78.07,11.33
9123,17,Male,4.26,3.06,4.37,2.18,1.5,3.6,79.19,37.16,Average,67.98,11.110000000000001
9124,19,Female,3.37,8.61,2.49,5.69,2.01,6.35,84.91,100.0,Average,85.18,18.799999999999997
9125,18,Male,3.53,5.1,6.17,4.11,0.82,8.54,79.6,93.26,Average,91.62,16.200000000000003
9126,18,Male,2.42,10.85,4.67,0.44,3.15,8.13,71.6,73.96,Good,74.12,19.11
9127,23,Female,3.18,4.2,4.04,1.06,1.87,6.64,67.71,74.23,Average,59.1,11.17
9128,22,Male,3.52,7.45,1.13,4.24,1.56,7.65,73.49,85.08,Average,48.55,14.379999999999999
9129,19,Female,7.45,3.31,4.0,3.11,2.53,6.58,90.58,74.15,Good,100.0,12.95
9130,19,Male,3.51,6.81,1.3,1.9,1.07,9.06,95.05,85.8,Average,79.54,11.08
9131,19,Female,3.3,7.04,2.22,4.34,4.46,4.0,81.62,62.1,Average,47.83,18.06
9132,23,Male,6.14,7.56,3.61,0.0,0.98,7.1,100.0,88.34,Good,100.0,12.149999999999999
9133,23,Male,3.82,3.16,2.25,2.12,3.37,6.6,64.56,66.2,Poor,76.99,10.9
9134,21,Female,4.08,6.09,3.84,3.3,3.1,6.62,90.05,99.81,Average,89.1,16.33
9135,17,Male,4.37,1.72,1.42,2.48,2.36,6.77,91.39,100.0,Poor,100.0,7.9799999999999995
9136,20,Male,6.34,5.68,3.69,4.2,2.47,6.95,97.72,77.37,Average,100.0,16.04
9137,17,Female,3.72,1.23,2.89,3.83,2.27,8.24,95.65,75.24,Good,95.13,10.22
9138,25,Female,4.06,4.21,1.63,3.68,2.94,5.83,83.17,82.06,Good,100.0,12.46
9139,19,Female,5.27,6.09,6.49,2.21,0.0,5.71,86.52,100.0,Poor,67.69,14.79
9140,19,Male,7.1,6.32,2.93,5.01,1.74,5.97,86.26,85.11,Good,96.18,16.0
9141,23,Female,2.95,5.94,4.33,2.18,2.24,5.89,89.58,73.9,Average,80.91,14.690000000000001
9142,24,Female,6.96,3.72,4.32,0.0,3.21,7.06,94.39,57.97,Average,91.52,11.25
9143,24,Female,3.84,4.93,8.02,0.99,0.04,8.68,71.84,65.39,Poor,85.31,13.979999999999999
9144,19,Female,3.09,7.82,4.13,0.78,1.23,6.11,90.01,81.38,Average,72.73,13.96
9145,17,Male,7.16,7.34,4.38,0.29,4.78,8.65,83.17,66.19,Average,100.0,16.79
9146,17,Female,2.44,7.6,2.5,0.81,1.28,9.2,89.85,79.59,Average,60.58,12.19
9147,22,Female,4.56,8.43,0.51,2.85,1.16,8.58,90.03,77.17,Poor,100.0,12.95
9148,19,Female,1.5,6.08,1.6,1.54,0.44,7.51,99.41,82.14,Good,67.39,9.66
9149,18,Male,0.87,5.16,1.89,1.78,2.08,8.17,70.02,57.34,Average,35.85,10.91
9150,23,Female,7.38,4.89,3.05,3.02,2.05,4.8,98.72,79.24,Good,67.04,13.010000000000002
9151,23,Female,6.33,6.97,4.34,2.2,0.82,8.26,71.49,83.02,Average,100.0,14.33
9152,19,Male,5.74,5.11,6.01,0.63,2.19,9.28,94.33,55.22,Average,86.28,13.940000000000001
9153,17,Male,7.18,6.05,5.62,3.1,2.52,5.88,89.67,96.17,Poor,100.0,17.29
9154,25,Female,7.29,4.75,4.52,0.51,0.51,6.68,83.35,82.85,Average,100.0,10.29
9155,25,Male,5.45,7.45,6.81,2.72,4.91,8.19,90.62,82.2,Good,96.95,21.89
9156,23,Male,1.5,4.58,2.11,2.44,1.77,7.23,66.78,72.19,Average,84.36,10.9
9157,19,Male,6.04,8.46,1.1,4.01,1.92,5.03,86.1,91.86,Poor,74.12,15.49
9158,21,Male,4.52,7.38,2.8,3.68,3.34,4.79,80.14,81.67,Good,80.03,17.2
9159,21,Female,5.84,6.17,3.97,0.26,2.36,8.43,82.55,81.63,Average,81.75,12.76
9160,19,Male,4.51,8.43,3.38,0.89,1.29,7.52,79.77,74.43,Average,77.97,13.989999999999998
9161,21,Female,9.35,6.9,8.08,0.0,3.34,7.6,80.68,92.5,Good,100.0,18.32
9162,19,Male,3.86,4.62,3.48,3.18,1.17,6.92,89.16,50.08,Average,69.1,12.45
9163,21,Female,3.81,5.37,2.17,0.0,1.0,5.55,76.89,100.0,Average,75.54,8.54
9164,17,Female,4.57,9.17,0.0,0.94,2.41,5.24,100.0,100.0,Average,90.73,12.52
9165,24,Male,3.71,3.93,0.39,0.91,2.15,9.25,68.93,78.1,Average,73.28,7.380000000000001
9166,23,Male,4.96,4.05,3.81,1.34,1.68,6.45,95.65,72.47,Average,100.0,10.879999999999999
9167,19,Female,4.89,0.33,3.21,5.05,1.54,5.79,84.58,93.53,Average,86.91,10.13
9168,25,Male,8.18,4.3,4.04,3.87,0.16,6.36,73.49,66.6,Poor,73.2,12.370000000000001
9169,25,Male,3.12,4.2,2.74,3.89,2.46,7.96,85.71,66.89,Average,55.27,13.29
9170,18,Male,6.0,4.06,4.39,1.51,0.52,8.34,85.85,49.56,Good,94.61,10.48
9171,23,Female,4.1,3.62,3.64,0.08,1.6,6.76,74.64,60.4,Poor,79.66,8.940000000000001
